iso3,outcome,factor,sex_name,age_name,paf,deaths_attr,deaths_lo,deaths_hi,glp1_channel,convergence
BGR,IHD,procmeat,Male,25-29 years,0.1045637973475645,1.4564725295114171,-0.308242327866154,3.569411971628796,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,30-34 years,0.1033679700478921,4.374055513849143,-1.0232536661881575,10.843935465454166,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,35-39 years,0.1014647152995191,8.91062652417369,-1.782967147248815,21.853213831552257,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,40-44 years,0.0933622607307719,14.298608501867047,-2.627641267326836,36.75618744593625,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,45-49 years,0.0816607053029238,25.90967097373666,-4.6966401917467016,67.34607295906306,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,50-54 years,0.0682548164726514,36.32247894258527,-6.5764334235812125,100.6873431897156,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,55-59 years,0.05356537813148,40.25381230171588,-6.951983429508717,103.78730742274196,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,60-64 years,0.0404413003222062,45.4999891838823,-7.849455971987492,128.83286236024355,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,65-69 years,0.0303437721810185,44.36490181077121,-7.620867157446216,121.4129499006106,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,70-74 years,0.0230739604534398,40.85692857448955,-6.736206673235814,112.20959809355038,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,75-79 years,0.0181644146552215,33.26077531986435,-5.489582703296986,96.47033402324622,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,80-84 years,0.0132960673269459,23.14321758211082,-3.883831358419061,66.89786691266167,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,85-89 years,0.0127606925411857,19.42133280927565,-3.5323207801278014,56.840392989929725,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,90-94 years,0.0125709466797903,9.06791940487217,-1.709652261061685,25.451118270644816,基本不汇流-结构近乎不可及,0.01
BGR,IHD,procmeat,Male,95+ years,0.0125034461708549,2.804960195021402,-0.4943301806163336,7.932860316559038,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,25-29 years,0.2054236086432509,52.4637170991706,-19.25840325519826,107.6648007749724,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,30-34 years,0.205166172495757,144.92510837561417,-54.99815503903131,297.8892194241116,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,35-39 years,0.2054033325778171,303.37412280993107,-110.6008399836332,607.6561109941198,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,40-44 years,0.1945667769425315,594.3933290131547,-215.43556085105325,1146.727660683057,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,45-49 years,0.1814989106071438,946.8784677026948,-327.8989625124883,1942.283221588904,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,50-54 years,0.1616662483741003,1588.1173593224182,-459.0914052041356,3199.928643097572,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,55-59 years,0.1366199506874469,2178.621948259392,-705.1728540542097,4703.503260552045,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,60-64 years,0.1110385090381091,2840.368722026872,-904.2489719446316,6432.706362234971,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,65-69 years,0.0915908017120302,2855.422846591665,-906.2799195317244,6426.110812799139,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,70-74 years,0.0741359444293349,2602.080622044292,-538.9110924449377,5821.55419371204,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,75-79 years,0.0637349545083794,2373.6838569029574,-727.8527785717854,5851.563621126265,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,80-84 years,0.0490949009609195,1803.090350980064,-346.16658304220584,4390.098697962903,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,85-89 years,0.047642277491688,1645.039497500834,-317.6429748728216,3998.447974394153,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,90-94 years,0.0467699654451997,1196.0607852622236,-331.16003408681394,3134.406905368768,基本不汇流-结构近乎不可及,0.01
USA,IHD,procmeat,Male,95+ years,0.0465869168555572,547.0931830747387,-150.65836290652783,1443.5999817301924,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,25-29 years,0.1210477883670371,0.9524449258051052,-0.1935974405570422,2.224315894701719,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,30-34 years,0.1197732731676832,3.3779291950515087,-0.6746729956509521,8.013872443336055,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,35-39 years,0.1177279705609253,7.236459432031943,-1.4339354944444345,17.20478783879909,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,40-44 years,0.1086963905700815,13.641159323757783,-2.626809887874685,34.36465679478152,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,45-49 years,0.0955516344742161,20.553313597869263,-3.8818474447893134,50.65293596720795,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,50-54 years,0.0802897478608403,31.70002308373897,-5.819868323077475,80.02396679621855,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,55-59 years,0.0633586905286421,35.05017743059753,-6.146393418070477,91.70223152276344,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,60-64 years,0.04807160938692,38.03644990301296,-6.574656111976789,103.97422407850264,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,65-69 years,0.0361853374339704,34.72979099365857,-5.923840264151802,92.89570193384276,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,70-74 years,0.0275698610069279,35.55368144505158,-6.0480638417651065,94.53625271523642,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,75-79 years,0.0216999524577881,35.552012051583446,-5.953394738947534,97.670169987472,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,80-84 years,0.0158297349968725,29.78737175566652,-5.483488960886505,81.82968744382055,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,85-89 years,0.0151783413733501,33.94451368273633,-6.03525435296732,96.02685473070362,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,90-94 years,0.0149470535444656,29.88065932926114,-5.357574949402718,85.73606104680692,基本不汇流-结构近乎不可及,0.01
AUS,IHD,procmeat,Male,95+ years,0.0148681036268951,15.087617790280696,-2.8058236070989184,42.59147994928885,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,25-29 years,0.0178452723682288,31.465803940030423,-6.427340187774048,81.33331785588169,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,30-34 years,0.0177313148516345,80.77412597377439,-16.281547165910588,208.4668698642717,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,35-39 years,0.0174690469799835,161.0728280144565,-30.061958818989925,409.380344163816,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,40-44 years,0.016019353336068,207.3724137889511,-41.62726258894868,545.4828393844606,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,45-49 years,0.0140357857577961,314.4193526833314,-66.57259878764225,785.0178867124391,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,50-54 years,0.0117688219249899,487.0197844787425,-90.71163100909718,1253.507515714948,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,55-59 years,0.0091850562765818,536.5840170824347,-106.58841622556778,1398.3664248133678,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,60-64 years,0.0069112180493974,495.4733393031145,-105.15467286944248,1353.7484999327908,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,65-69 years,0.0052378866956384,554.4229307975642,-99.44120210563786,1394.8807695305998,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,70-74 years,0.0040871364527579,539.6442708473365,-89.20121041941567,1376.6934896398425,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,75-79 years,0.003334663115296,478.6790935832278,-87.4446628069982,1239.9381245270956,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,80-84 years,0.0026160792047182,465.9662457218333,-78.66397061395651,1244.1970736823882,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,85-89 years,0.0025399800863189,420.0840268377125,-82.9604174268249,1020.6250955385872,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,90-94 years,0.0024789341080855,222.7616284824554,-47.28176253243067,600.4463948206279,基本不汇流-结构近乎不可及,0.01
CHN,IHD,procmeat,Male,95+ years,0.0020514647085429,58.11762319720217,-14.951507182959386,159.28524117258274,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,25-29 years,0.144177891025439,4.327360040906028,-1.1797951820755226,10.309004532867789,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,30-34 years,0.1278319819069039,10.864975780287107,-2.975483910601846,25.94816724690649,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,35-39 years,0.1296117539987107,22.684626533762657,-6.25346638137436,52.95753506123009,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,40-44 years,0.1258778615490662,52.07224828675969,-13.70727379151345,121.35732792212296,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,45-49 years,0.1058884551233586,109.7380559645644,-29.615571805990623,257.3820605661892,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,50-54 years,0.0896046297573131,162.55117979525295,-46.73065332508003,400.0459495815336,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,55-59 years,0.0725287437853575,179.43922515197508,-46.57197173751644,466.8228705403194,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,60-64 years,0.0538648189052116,184.26120077264463,-50.054734811757776,465.5529724524828,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,65-69 years,0.0400123514861772,200.65031290364064,-52.97991539850912,522.334781425202,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,70-74 years,0.0288460740545898,265.6187845358113,-70.60976978327706,717.3277273497902,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,75-79 years,0.0221108023766314,215.67893880520256,-57.47653202354505,633.3144648386967,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,80-84 years,0.0164797536465512,209.94228886349805,-40.429158615779706,614.229504792819,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,85-89 years,0.0157359584886701,228.32058242186903,-42.19863157925724,674.5024037237251,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,90-94 years,0.022323697503826,236.7664202417611,-39.4556703236316,711.9153444180458,基本不汇流-结构近乎不可及,0.01
JPN,IHD,procmeat,Male,95+ years,0.0245378515034296,112.89421932337126,-19.14178739846713,324.3853700550501,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,25-29 years,0.1532273355425491,2.699051958822051,-0.8310122244499972,6.535746461323617,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,30-34 years,0.1347987297173644,6.027941396408274,-1.6813513805733438,15.492156930920125,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,35-39 years,0.1021884741635017,9.90100124798361,-2.6839940946210508,26.53265005892604,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,40-44 years,0.1286646996223233,25.02743017601508,-7.182518219810861,63.54764900056812,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,45-49 years,0.144477761375477,53.055386456876064,-16.023767866771156,122.66008546414449,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,50-54 years,0.1405067075536543,100.21583511524452,-27.02786890688281,224.9681541663901,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,55-59 years,0.1202329049093509,146.91100109714375,-39.13388496376525,334.44441922858664,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,60-64 years,0.0925539910067652,193.0560086169048,-47.96122898271382,466.4584550499949,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,65-69 years,0.0645347505495871,166.47947003193582,-38.40412539351128,448.169189145466,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,70-74 years,0.0407223382335111,128.75743845324854,-28.73225359859972,379.2553092826795,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,75-79 years,0.0270875546259585,93.49401374303476,-20.76656113830849,276.326450966139,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,80-84 years,0.0292986573072711,106.86203264420584,-24.560163082981788,330.3917507673412,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,85-89 years,0.032838125652931,140.55284973885665,-32.828618039413406,422.8868422547792,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,90-94 years,0.035593988166452,116.53978948645562,-27.981193639241862,348.27016190185714,基本不汇流-结构近乎不可及,0.01
CAN,IHD,procmeat,Male,95+ years,0.0369945509749334,49.28185865426028,-11.016660154580505,146.6960748292177,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,25-29 years,0.1965481554097007,3.734658496537874,-1.0169678561615672,7.215024499868019,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,30-34 years,0.1958974420524315,16.204442287265323,-4.265161908797134,31.635268347693568,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,35-39 years,0.1948183100326478,41.86081623732145,-10.663363118641287,83.01821244901114,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,40-44 years,0.1845932028026649,88.28738300263193,-23.35640159512156,182.827860256799,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,45-49 years,0.1688928559494904,134.04070871317407,-33.30273332238349,272.3845224187621,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,50-54 years,0.148474086896553,278.23369292846235,-66.72301295879203,600.995830414786,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,55-59 years,0.1233638876329027,456.6584567611025,-97.93780792209508,973.5476170042264,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,60-64 years,0.0986976153449113,563.8984899367334,-111.34823366734534,1257.9394616451973,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,65-69 years,0.0781755958331903,585.4449292277615,-106.95216621733748,1299.8324313845417,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,70-74 years,0.0623170626639447,567.6879960344953,-99.07982454875696,1393.2501846760883,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,75-79 years,0.0509383128927911,553.6477719056727,-95.6904343990366,1396.6205577904957,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,80-84 years,0.0385818682316626,758.2352031990215,-133.0466244382856,1986.1012858750075,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,85-89 years,0.0370606622789977,746.4334811192026,-144.01806989408604,1945.0273047521096,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,90-94 years,0.0365298086639887,407.36878559132856,-71.71735991655717,1036.0813679644357,基本不汇流-结构近乎不可及,0.01
DEU,IHD,procmeat,Male,95+ years,0.0363092973640509,131.38207507771324,-24.75196098568712,346.0248767422686,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,25-29 years,0.1907403489455118,4.730227172001303,-1.568946697673948,10.147084994602436,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,30-34 years,0.1918212366619737,16.872141771655823,-5.698525114521563,35.84979685585088,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,35-39 years,0.1897724853577182,39.7855728869006,-13.284395114158496,85.50160386627093,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,40-44 years,0.1794251606713399,81.78284276543025,-27.90236928701854,181.48883827677489,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,45-49 years,0.1635065056189882,151.36849268273954,-51.68427205824377,337.10046540162193,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,50-54 years,0.1438265360684187,276.5506823149491,-96.89444453071565,626.1720659555738,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,55-59 years,0.1186566659465679,340.5615954305364,-112.94756785204306,804.78017817437,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,60-64 years,0.0935401561048077,360.7883242121789,-118.3806458312328,877.9028802473584,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,65-69 years,0.0744146004034634,360.8427798882016,-113.67770814121572,913.3400625231824,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,70-74 years,0.0591634619638301,395.6313453000081,-115.73983446535884,1057.6214200043885,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,75-79 years,0.0480975021234351,396.0868770395746,-111.2457975704983,1031.7397271348011,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,80-84 years,0.036769506990611,315.08277200725297,-82.07398494834055,855.6930710286165,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,85-89 years,0.0350848639737881,308.19328829554206,-82.13902751275049,827.2594686541767,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,90-94 years,0.0349871975433057,191.14392812594485,-48.74590025529455,517.0300138290598,基本不汇流-结构近乎不可及,0.01
GBR,IHD,procmeat,Male,95+ years,0.0343843257266045,64.02582416499051,-16.1834863171202,172.3630304236769,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,25-29 years,0.0138196256508995,1.832255346175724,-0.3395401646725545,5.032878376595678,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,30-34 years,0.0136775895931399,3.3795666742315493,-0.6277422664442958,8.525375930410366,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,35-39 years,0.0134546326352153,6.309223584685044,-1.1428577740039554,15.973460043330078,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,40-44 years,0.0123477196775545,13.274167741380726,-2.7290504151912742,33.80736689097016,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,45-49 years,0.0107788836563025,18.41712224077552,-3.5881168522656903,49.56856533526829,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,50-54 years,0.0089973086931998,26.1120390351204,-4.275191634561143,62.510873365382565,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,55-59 years,0.0070673331114474,31.270008318072644,-5.7472261581907365,83.07272673675476,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,60-64 years,0.0053816955094594,32.2319537101387,-6.09289869877882,82.2897470432224,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,65-69 years,0.0041124853110549,30.846076844739688,-5.475137223423583,82.06850286373086,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,70-74 years,0.0032174841569645,26.16941214646963,-5.504798182983355,70.36487086064926,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,75-79 years,0.0026427216136492,23.459482408937664,-6.0257938267567726,60.93343597013869,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,80-84 years,0.0021179499386402,17.983138132977448,-4.816171717012344,43.33683284582367,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,85-89 years,0.0020712635200684,15.035942141835312,-3.9243777228516152,35.33951180246703,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,90-94 years,0.0020518221475955,8.22680588838114,-1.7082246245805373,20.896674158948947,基本不汇流-结构近乎不可及,0.01
TUR,IHD,procmeat,Male,95+ years,0.0020442734353517,1.3693594569211418,-0.3302370560123921,3.669560214019176,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,25-29 years,0.1292694216507814,3.0811948910374944,-0.6463531261417026,7.1257637904192,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,30-34 years,0.1279754974182953,7.874618890355164,-1.722814487315055,18.34735907775548,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,35-39 years,0.1258947424251885,17.435516638882067,-3.871824354601104,41.884438958730975,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,40-44 years,0.116467812814083,34.76685226644139,-7.444132929977785,86.34746989884758,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,45-49 years,0.102708792368274,65.45659173657545,-13.232927214704269,165.74951622618494,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,50-54 years,0.0865791816503664,106.00097418473015,-20.35587819710559,261.5764921012827,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,55-59 years,0.0685736907155277,104.31531831836276,-19.992391525426843,263.30211977369487,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,60-64 years,0.0521978841463124,113.46706872023788,-20.15400789637756,298.9464493481642,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,65-69 years,0.0393988742515855,138.90146263889582,-25.169224875548576,371.28420505997417,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,70-74 years,0.0300792690909877,118.4574987241248,-19.24379409891644,334.98423323175393,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,75-79 years,0.0237058500339871,83.90657039989081,-13.666554448363213,233.00596817534003,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,80-84 years,0.0172943710822505,71.34947650883767,-12.076189784596544,200.97886558094515,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,85-89 years,0.0165810967513858,64.72991298203928,-11.361170583543206,187.29547080357332,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,90-94 years,0.0163276474736995,35.16860438822652,-5.9928564325014175,102.09609394941744,基本不汇流-结构近乎不可及,0.01
ROU,IHD,procmeat,Male,95+ years,0.0162376574996931,9.482454791035511,-1.5661437811085888,28.387681724389168,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,25-29 years,0.0244568971920879,11.964804890656142,-2.5408781953936,36.26708059856081,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,30-34 years,0.0233756842810418,18.868383398784754,-4.072776326994937,54.68137015950484,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,35-39 years,0.022610895566135,25.1704604502712,-5.448654147191015,71.65912467078181,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,40-44 years,0.0205125391915526,36.09819704172805,-8.09831108974359,102.10712017065396,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,45-49 years,0.0177372505180845,46.65542547875885,-10.824398869923352,133.1570678818342,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,50-54 years,0.0146875163886455,55.60134797270178,-12.11727878186532,154.597636424632,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,55-59 years,0.01143085268281,55.76114224760151,-12.011837195325622,157.0292809971561,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,60-64 years,0.0086275650774448,53.78161195709989,-11.379223779955904,154.36565618232302,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,65-69 years,0.006501664823343,46.61312420135394,-9.790075745413946,130.41848396895472,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,70-74 years,0.0050081334545188,41.26325236693024,-8.736641391359269,114.56301764427576,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,75-79 years,0.0040132844399228,35.74650731253506,-7.699115124750005,100.73183009323914,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,80-84 years,0.0032039684618632,31.26069945363936,-7.3623971206824415,90.21028434096117,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,85-89 years,0.0030656288457774,27.788193779722228,-6.4839392676864245,79.62906256462676,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,90-94 years,0.0030227080974271,19.231627677845424,-4.615837819257425,56.28812055213525,基本不汇流-结构近乎不可及,0.01
MEX,IHD,procmeat,Male,95+ years,0.0030122951951179,10.090867488711089,-2.3297381847111165,27.890915725124028,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,25-29 years,0.1207023494052097,0.1875997381288736,-0.0381123083387117,0.4372720825166237,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,30-34 years,0.1195198453832785,0.7517905637231058,-0.1464334148568472,1.812481662335597,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,35-39 years,0.1168353698034436,1.4871033411145296,-0.4251915715876881,3.7524844271705486,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,40-44 years,0.1077591376865973,2.991567527791686,-0.8905718367852153,7.413054575777919,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,45-49 years,0.0945773132617939,4.724981885651805,-1.5803282029271513,11.930928310047536,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,50-54 years,0.0797033698194636,7.878583933278824,-2.577917854992186,20.967658127148653,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,55-59 years,0.0628204467310163,10.1365056942532,-2.9549211650181446,27.04669412750793,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,60-64 years,0.0476705480536359,10.925692763204404,-3.060489480301624,29.11457731925742,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,65-69 years,0.0359069445599808,9.748718784640891,-2.552282641751646,26.177062875294308,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,70-74 years,0.0273850470500552,9.507764820634566,-2.542374566652996,25.475474445679392,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,75-79 years,0.0216134706250657,10.963095724688936,-2.6766931032880192,30.03254167853452,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,80-84 years,0.0158413003287187,9.546232061316765,-2.493247799943132,26.012464869495137,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,85-89 years,0.0151850621742507,8.680224361395382,-2.230246230822944,23.04094067412565,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,90-94 years,0.0149530720177702,6.635083632479776,-1.7801177943224236,17.173930348654288,基本不汇流-结构近乎不可及,0.01
NZL,IHD,procmeat,Male,95+ years,0.0148758282528141,2.7546487407699423,-0.7126478945580499,7.633694497989943,基本不汇流-结构近乎不可及,0.01
IND,IHD,procmeat,Male,25-29 years,0.0051213154747834,23.736257406974843,-4.810453156362782,57.25062035503952,基本不汇流-结构近乎不可及,0.01
IND,IHD,procmeat,Male,30-34 years,0.0049410722204572,48.70671237714416,-10.718760404348815,122.86767675930028,基本不汇流-结构近乎不可及,0.01
IND,IHD,procmeat,Male,35-39 years,0.0054525441874879,89.05698153871758,-19.61974220095178,230.6170251929734,基本不汇流-结构近乎不可及,0.01
