iso3,arm,coverage,med,yr
GLB,diet_asp,0.20,11642.08973645768,2
IND,diet_asp,0.20,4072.390631840077,2
ISR,diet_asp,0.20,3.738162352027871,2
JPN,diet_asp,0.20,159.15777865278503,2
MEX,diet_asp,0.20,114.9403481821737,2
NGA,diet_asp,0.20,93.3626803359366,2
NZL,diet_asp,0.20,10.719600937666428,2
ROU,diet_asp,0.20,183.64803339273607,2
TUR,diet_asp,0.20,101.21495291047722,2
USA,diet_asp,0.20,545.1563729845657,2
ZAF,diet_asp,0.20,60.62681846495979,2
AUS,diet_asp,0.20,124.72731768120455,3
BGD,diet_asp,0.20,2216.4034880711533,3
BGR,diet_asp,0.20,179.91410688870724,3
BRA,diet_asp,0.20,859.1348678764771,3
CAN,diet_asp,0.20,89.51745634201598,3
CHN,diet_asp,0.20,8266.09822823551,3
DEU,diet_asp,0.20,723.230581028205,3
EGY,diet_asp,0.20,1024.0819837433664,3
GBR,diet_asp,0.20,402.4907961131266,3
GLB,diet_asp,0.20,40192.88149886031,3
IND,diet_asp,0.20,13873.29595848768,3
ISR,diet_asp,0.20,12.840019589443727,3
JPN,diet_asp,0.20,547.7646264622817,3
MEX,diet_asp,0.20,405.59383888200136,3
NGA,diet_asp,0.20,314.9225061293582,3
NZL,diet_asp,0.20,36.03602798005147,3
ROU,diet_asp,0.20,578.058985556256,3
TUR,diet_asp,0.20,333.45242304619387,3
USA,diet_asp,0.20,1857.2509424636155,3
ZAF,diet_asp,0.20,204.4307224019949,3
AUS,diet_asp,0.20,285.1652883367374,4
BGD,diet_asp,0.20,5027.749809012815,4
BGR,diet_asp,0.20,401.5463733273507,4
BRA,diet_asp,0.20,2015.2899484064144,4
CAN,diet_asp,0.20,209.63192556702236,4
CHN,diet_asp,0.20,19202.85730496324,4
DEU,diet_asp,0.20,1654.6927851650216,4
EGY,diet_asp,0.20,2290.5072727007428,4
GBR,diet_asp,0.20,926.2322605255496,4
GLB,diet_asp,0.20,93312.0416913993,4
IND,diet_asp,0.20,31909.256098208265,4
ISR,diet_asp,0.20,29.74575318312748,4
JPN,diet_asp,0.20,1262.3598827933856,4
MEX,diet_asp,0.20,960.2157464563916,4
NGA,diet_asp,0.20,721.163716748044,4
NZL,diet_asp,0.20,81.89639508162588,4
ROU,diet_asp,0.20,1259.2589019893549,4
TUR,diet_asp,0.20,752.1656960954697,4
USA,diet_asp,0.20,4272.317472684648,4
ZAF,diet_asp,0.20,468.1453375502806,4
AUS,diet_asp,0.20,547.5300114417387,5
BGD,diet_asp,0.20,9574.688251063446,5
BGR,diet_asp,0.20,753.5848105619857,5
BRA,diet_asp,0.20,3939.668840477305,5
CAN,diet_asp,0.20,410.0515145586287,5
CHN,diet_asp,0.20,37308.77636773097,5
DEU,diet_asp,0.20,3152.8766918389338,5
EGY,diet_asp,0.20,4326.894264039231,5
GBR,diet_asp,0.20,1777.5233090793072,5
GLB,diet_asp,0.20,180873.64356730552,5
IND,diet_asp,0.20,61374.47477443946,5
ISR,diet_asp,0.20,57.67006987437867,5
JPN,diet_asp,0.20,2420.853401296037,5
MEX,diet_asp,0.20,1894.1576812288583,5
NGA,diet_asp,0.20,1387.7011057392374,5
NZL,diet_asp,0.20,156.06273895604,5
ROU,diet_asp,0.20,2320.067380993125,5
TUR,diet_asp,0.20,1428.0439100540698,5
USA,diet_asp,0.20,8227.641692835474,5
ZAF,diet_asp,0.20,900.5204896162832,5
AUS,diet_asp,0.20,944.770898401403,6
BGD,diet_asp,0.20,16382.80816862972,6
BGR,diet_asp,0.20,1271.1366557529177,6
BRA,diet_asp,0.20,6888.66735752963,6
CAN,diet_asp,0.20,718.3278400869713,6
CHN,diet_asp,0.20,64999.90056066486,6
DEU,diet_asp,0.20,5367.51522398783,6
EGY,diet_asp,0.20,7369.965810429254,6
GBR,diet_asp,0.20,3052.821260838251,6
GLB,diet_asp,0.20,313985.98271296953,6
IND,diet_asp,0.20,105771.19074929232,6
ISR,diet_asp,0.20,100.30839990578112,6
JPN,diet_asp,0.20,4147.303582907465,6
MEX,diet_asp,0.20,3339.93522728473,6
NGA,diet_asp,0.20,2401.5770697941334,6
NZL,diet_asp,0.20,267.1665306722082,6
ROU,diet_asp,0.20,3853.156440034441,6
TUR,diet_asp,0.20,2439.3742392802637,6
USA,diet_asp,0.20,14216.026914232534,6
ZAF,diet_asp,0.20,1556.9520805491766,6
AUS,diet_asp,0.20,1508.0691495511082,7
BGD,diet_asp,0.20,25929.833266731104,7
BGR,diet_asp,0.20,1982.4670887252223,7
BRA,diet_asp,0.20,11113.920314801406,7
CAN,diet_asp,0.20,1161.6532852518612,7
CHN,diet_asp,0.20,104652.46719929935,7
DEU,diet_asp,0.20,8424.399683705997,7
EGY,diet_asp,0.20,11638.054375410144,7
GBR,diet_asp,0.20,4839.76594041805,7
GLB,diet_asp,0.20,503319.1176067856,7
IND,diet_asp,0.20,168311.39978346264,7
ISR,diet_asp,0.20,161.30405624998662,7
JPN,diet_asp,0.20,6549.600831583986,7
MEX,diet_asp,0.20,5428.484698754341,7
NGA,diet_asp,0.20,3848.3796828796185,7
NZL,diet_asp,0.20,423.2148532537499,7
ROU,diet_asp,0.20,5929.292258608568,7
TUR,diet_asp,0.20,3858.916854983161,7
USA,diet_asp,0.20,22710.28720559305,7
ZAF,diet_asp,0.20,2490.74599669966,7
AUS,diet_asp,0.20,2261.3907669234354,8
BGD,diet_asp,0.20,38556.535521100486,8
BGR,diet_asp,0.20,2902.27142214126,8
BRA,diet_asp,0.20,16824.993390895055,8
CAN,diet_asp,0.20,1762.671267469601,8
CHN,diet_asp,0.20,158221.6796476078,8
DEU,diet_asp,0.20,12403.93335462243,8
EGY,diet_asp,0.20,17292.535282347537,8
GBR,diet_asp,0.20,7201.917005094798,8
GLB,diet_asp,0.20,757417.2627451748,8
IND,diet_asp,0.20,251356.81992259063,8
ISR,diet_asp,0.20,243.6801123653636,8
JPN,diet_asp,0.20,9699.7835186534,8
MEX,diet_asp,0.20,8269.137760376272,8
NGA,diet_asp,0.20,5799.221220855772,8
NZL,diet_asp,0.20,630.1660664836367,8
ROU,diet_asp,0.20,8582.023429297946,8
TUR,diet_asp,0.20,5741.95590429701,8
USA,diet_asp,0.20,34087.08496366581,8
ZAF,diet_asp,0.20,3744.368372117966,8
AUS,diet_asp,0.20,3218.5412573721187,9
BGD,diet_asp,0.20,54424.499862752,9
BGR,diet_asp,0.20,4029.719258827328,9
BRA,diet_asp,0.20,24166.39716261656,9
CAN,diet_asp,0.20,2536.8523332320647,9
CHN,diet_asp,0.20,227002.0099057795,9
DEU,diet_asp,0.20,17335.03092857446,9
EGY,diet_asp,0.20,24419.34044162754,9
GBR,diet_asp,0.20,10171.47081480711,9
GLB,diet_asp,0.20,1081735.741288222,9
IND,diet_asp,0.20,356149.98856988834,9
ISR,diet_asp,0.20,349.48045731945945,9
JPN,diet_asp,0.20,13625.74547864413,9
MEX,diet_asp,0.20,11937.239932257056,9
NGA,diet_asp,0.20,8303.368371791112,9
NZL,diet_asp,0.20,891.2090003136843,9
ROU,diet_asp,0.20,11805.475147619818,9
TUR,diet_asp,0.20,8120.59925197793,9
USA,diet_asp,0.20,48582.50264551248,9
ZAF,diet_asp,0.20,5344.532747843667,9
AUS,diet_asp,0.20,4383.368257752174,10
BGD,diet_asp,0.20,73528.28180475425,10
BGR,diet_asp,0.20,5351.255304752753,10
BRA,diet_asp,0.20,33214.210932436385,10
CAN,diet_asp,0.20,3492.077396335392,10
CHN,diet_asp,0.20,311591.8391738208,10
DEU,diet_asp,0.20,23203.27387812641,10
EGY,diet_asp,0.20,33033.71823656682,10
GBR,diet_asp,0.20,13751.19455192385,10
GLB,diet_asp,0.20,1478611.8860463875,10
IND,diet_asp,0.20,482882.0690879384,10
ISR,diet_asp,0.20,479.7097209816922,10
JPN,diet_asp,0.20,18315.25048462396,10
MEX,diet_asp,0.20,16472.54573705668,10
NGA,diet_asp,0.20,11388.13710159074,10
NZL,diet_asp,0.20,1206.88185310188,10
ROU,diet_asp,0.20,15563.158616345492,10
TUR,diet_asp,0.20,11005.103467805222,10
USA,diet_asp,0.20,66288.77404530162,10
ZAF,diet_asp,0.20,7302.201994229603,10
AUS,diet_asp,0.20,5751.984097703622,11
BGD,diet_asp,0.20,95739.78158535494,11
BGR,diet_asp,0.20,6845.604287725174,11
BRA,diet_asp,0.20,43986.49926733205,11
CAN,diet_asp,0.20,4629.788601877735,11
CHN,diet_asp,0.20,412006.3131679759,11
DEU,diet_asp,0.20,29965.339538505246,11
EGY,diet_asp,0.20,43098.64681251804,11
GBR,diet_asp,0.20,17921.875733787158,11
GLB,diet_asp,0.20,1947857.0319203003,11
IND,diet_asp,0.20,630959.9815074427,11
ISR,diet_asp,0.20,634.4910966570324,11
JPN,diet_asp,0.20,23726.89636133481,11
MEX,diet_asp,0.20,21885.214780190345,11
NGA,diet_asp,0.20,15063.487869295092,11
NZL,diet_asp,0.20,1575.7078337977732,11
ROU,diet_asp,0.20,19800.703594922685,11
TUR,diet_asp,0.20,14389.204197456746,11
USA,diet_asp,0.20,87178.81497989381,11
ZAF,diet_asp,0.20,9615.811448369972,11
AUS,diet_asp,0.20,7315.508686136352,12
BGD,diet_asp,0.20,120858.47992441992,12
BGR,diet_asp,0.20,8488.489920105829,12
BRA,diet_asp,0.20,56458.74678507422,12
CAN,diet_asp,0.20,5946.707263990053,12
CHN,diet_asp,0.20,527845.6622667571,12
DEU,diet_asp,0.20,37562.51927770389,12
EGY,diet_asp,0.20,54545.71159993559,12
GBR,diet_asp,0.20,22650.862594324,12
GLB,diet_asp,0.20,2487538.981141041,12
IND,diet_asp,0.20,799311.0564403133,12
ISR,diet_asp,0.20,813.3097100354347,12
JPN,diet_asp,0.20,29802.145080892504,12
MEX,diet_asp,0.20,28164.449392195085,12
NGA,diet_asp,0.20,19327.87806397574,12
NZL,diet_asp,0.20,1994.9456957042755,12
ROU,diet_asp,0.20,24456.976928459346,12
TUR,diet_asp,0.20,18256.131807657155,12
USA,diet_asp,0.20,111139.935262103,12
ZAF,diet_asp,0.20,12275.417231297655,12
AUS,diet_asp,0.20,9062.404512656867,13
BGD,diet_asp,0.20,148652.30991521932,13
BGR,diet_asp,0.20,10255.923496800177,13
BRA,diet_asp,0.20,70578.36565823712,13
CAN,diet_asp,0.20,7436.437340627533,13
CHN,diet_asp,0.20,658453.3717746516,13
DEU,diet_asp,0.20,45930.20521335045,13
EGY,diet_asp,0.20,67292.06305950876,13
GBR,diet_asp,0.20,27899.09037384897,13
GLB,diet_asp,0.20,3094678.6435631244,13
IND,diet_asp,0.20,986632.346486412,13
ISR,diet_asp,0.20,1015.2479265233062,13
JPN,diet_asp,0.20,36475.13725001465,13
MEX,diet_asp,0.20,35286.40287970222,13
NGA,diet_asp,0.20,24173.24768766569,13
NZL,diet_asp,0.20,2461.214596512744,13
ROU,diet_asp,0.20,29471.59368274965,13
TUR,diet_asp,0.20,22583.50754494558,13
USA,diet_asp,0.20,138004.67625838472,13
ZAF,diet_asp,0.20,15266.326476711609,13
AUS,diet_asp,0.20,10980.113800400122,14
BGD,diet_asp,0.20,178885.10694976503,14
BGR,diet_asp,0.20,12126.012352256075,14
BRA,diet_asp,0.20,86275.92313363924,14
CAN,diet_asp,0.20,9090.690452659095,14
CHN,diet_asp,0.20,803036.8940406438,14
DEU,diet_asp,0.20,55003.30684802591,14
EGY,diet_asp,0.20,81251.77299802634,14
GBR,diet_asp,0.20,33625.85063151745,14
GLB,diet_asp,0.20,3765763.366315357,14
IND,diet_asp,0.20,1191559.7507370678,14
ISR,diet_asp,0.20,1239.1727245096404,14
JPN,diet_asp,0.20,43679.44425169517,14
MEX,diet_asp,0.20,43220.06961787365,14
NGA,diet_asp,0.20,29588.47590136418,14
NZL,diet_asp,0.20,2970.923147823713,14
ROU,diet_asp,0.20,34789.07800886239,14
TUR,diet_asp,0.20,27346.688027455097,14
USA,diet_asp,0.20,167574.38351529403,14
ZAF,diet_asp,0.20,18571.729016762685,14
AUS,diet_asp,0.20,13056.06160747159,15
BGD,diet_asp,0.20,211332.3844675996,15
BGR,diet_asp,0.20,14079.687264788154,15
BRA,diet_asp,0.20,103472.91961973016,15
CAN,diet_asp,0.20,10900.123033357278,15
CHN,diet_asp,0.20,960748.1504493152,15
DEU,diet_asp,0.20,64718.76424034896,15
EGY,diet_asp,0.20,96342.30372668308,15
GBR,diet_asp,0.20,39791.56223052454,15
GLB,diet_asp,0.20,4497082.460372427,15
IND,diet_asp,0.20,1412767.1580732868,15
ISR,diet_asp,0.20,1483.869342411778,15
JPN,diet_asp,0.20,51352.14219337998,15
MEX,diet_asp,0.20,51931.13772128658,15
NGA,diet_asp,0.20,35561.44638804083,15
NZL,diet_asp,0.20,3520.524730606168,15
ROU,diet_asp,0.20,40360.64615760135,15
TUR,diet_asp,0.20,32520.78440316936,15
USA,diet_asp,0.20,199635.5511115853,15
ZAF,diet_asp,0.20,22174.388443803487,15
AUS,diet_asp,0.20,15278.199354008444,16
BGD,diet_asp,0.20,245788.80079612773,16
BGR,diet_asp,0.20,16100.781978490102,16
BRA,diet_asp,0.20,122086.7925430045,16
CAN,diet_asp,0.20,12854.872394598064,16
CHN,diet_asp,0.20,1130731.3088888575,16
DEU,diet_asp,0.20,75016.3811698089,16
EGY,diet_asp,0.20,112487.46145807444,16
GBR,diet_asp,0.20,46359.108089609406,16
GLB,diet_asp,0.20,5284926.557702378,16
IND,diet_asp,0.20,1649015.551018007,16
ISR,diet_asp,0.20,1748.1295123526545,16
JPN,diet_asp,0.20,59435.93022328037,16
MEX,diet_asp,0.20,61384.26230846915,16
NGA,diet_asp,0.20,42080.10600469632,16
NZL,diet_asp,0.20,4106.648877424871,16
ROU,diet_asp,0.20,46144.53143788343,16
TUR,diet_asp,0.20,38081.74225830106,16
USA,diet_asp,0.20,233970.54186753725,16
ZAF,diet_asp,0.20,26057.626158743475,16
AUS,diet_asp,0.20,17635.25511703469,17
BGD,diet_asp,0.20,282070.3720950085,17
BGR,diet_asp,0.20,18175.78449617635,17
BRA,diet_asp,0.20,142033.94739510232,17
CAN,diet_asp,0.20,14944.88930125359,17
CHN,diet_asp,0.20,1312147.414536191,17
DEU,diet_asp,0.20,85838.86154044498,17
EGY,diet_asp,0.20,129618.0829342324,17
GBR,diet_asp,0.20,53294.27054941711,17
GLB,diet_asp,0.20,6125694.506101042,17
IND,diet_asp,0.20,1899170.2161723007,17
ISR,diet_asp,0.20,2030.8055687111305,17
JPN,diet_asp,0.20,67879.95389185335,17
MEX,diet_asp,0.20,71544.26813386906,17
NGA,diet_asp,0.20,49132.88203770724,17
NZL,diet_asp,0.20,4726.15517062475,17
ROU,diet_asp,0.20,52105.51101489678,17
TUR,diet_asp,0.20,44006.81888289866,17
USA,diet_asp,0.20,270364.4010029696,17
ZAF,diet_asp,0.20,30205.82989810482,17
AUS,diet_asp,0.20,20116.81323240892,18
BGD,diet_asp,0.20,320013.6548473598,18
BGR,diet_asp,0.20,20293.456837037436,18
BRA,diet_asp,0.20,163231.47783170978,18
CAN,diet_asp,0.20,17160.144367738172,18
CHN,diet_asp,0.20,1504184.2339287885,18
DEU,diet_asp,0.20,97131.5732874213,18
EGY,diet_asp,0.20,147671.37790638843,18
GBR,diet_asp,0.20,60565.66380772621,18
GLB,diet_asp,0.20,7015942.086585352,18
IND,diet_asp,0.20,2162199.3087708927,18
ISR,diet_asp,0.20,2330.840334399168,18
JPN,diet_asp,0.20,76639.82585860524,18
MEX,diet_asp,0.20,82376.68729361898,18
NGA,diet_asp,0.20,56708.72637301578,18
NZL,diet_asp,0.20,5376.143595948378,18
ROU,diet_asp,0.20,58214.05407029549,18
TUR,diet_asp,0.20,50274.697552344696,18
USA,diet_asp,0.20,308609.1049243026,18
ZAF,diet_asp,0.20,34604.66124105124,18
AUS,diet_asp,0.20,22713.30257410002,19
BGD,diet_asp,0.20,359473.3480996677,19
BGR,diet_asp,0.20,22444.430205756347,19
BRA,diet_asp,0.20,185598.0491244259,19
CAN,diet_asp,0.20,19490.76054933098,19
CHN,diet_asp,0.20,1706057.6021432774,19
DEU,diet_asp,0.20,108842.3025540948,19
EGY,diet_asp,0.20,166589.54882776595,19
GBR,diet_asp,0.20,68144.42696201442,19
GLB,diet_asp,0.20,7952396.209951784,19
IND,diet_asp,0.20,2437162.456580909,19
ISR,diet_asp,0.20,2647.280298367126,19
JPN,diet_asp,0.20,85677.17922832779,19
MEX,diet_asp,0.20,93847.91226153325,19
NGA,diet_asp,0.20,64796.96015572301,19
NZL,diet_asp,0.20,6053.94314443105,19
ROU,diet_asp,0.20,64445.3409037007,19
TUR,diet_asp,0.20,56865.39410831856,19
USA,diet_asp,0.20,348506.1603359129,19
ZAF,diet_asp,0.20,39241.07842482385,19
AUS,diet_asp,0.20,25415.940715798653,20
BGD,diet_asp,0.20,400319.2003772186,20
BGR,diet_asp,0.20,24620.8272463086,20
BRA,diet_asp,0.20,209054.26103389543,20
CAN,diet_asp,0.20,21927.10348811253,20
CHN,diet_asp,0.20,1917008.60496114,20
DEU,diet_asp,0.20,120921.10052792248,20
EGY,diet_asp,0.20,186318.0888514344,20
GBR,diet_asp,0.20,76003.83681151643,20
GLB,diet_asp,0.20,8931949.74644068,20
IND,diet_asp,0.20,2723194.743944773,20
ISR,diet_asp,0.20,2979.2774510826,20
JPN,diet_asp,0.20,94958.97249311826,20
MEX,diet_asp,0.20,105925.14216025634,20
NGA,diet_asp,0.20,73387.02227936729,20
NZL,diet_asp,0.20,6757.091392043941,20
ROU,diet_asp,0.20,70778.29425933782,20
TUR,diet_asp,0.20,63760.05175254848,20
USA,diet_asp,0.20,389868.1329048939,20
ZAF,diet_asp,0.20,44103.24712763786,20
AUS,diet_asp,0.20,28216.660063697986,21
BGD,diet_asp,0.20,442432.73644174414,21
BGR,diet_asp,0.20,26815.93237444685,21
BRA,diet_asp,0.20,233522.69256543557,21
CAN,diet_asp,0.20,24459.847193089605,21
CHN,diet_asp,0.20,2136299.3579971166,21
DEU,diet_asp,0.20,133320.23869927076,21
EGY,diet_asp,0.20,206804.01304762412,21
GBR,diet_asp,0.20,84118.9276834971,21
GLB,diet_asp,0.20,9951646.194615675,21
IND,diet_asp,0.20,3019489.217982096,21
ISR,diet_asp,0.20,3326.0835325570315,21
JPN,diet_asp,0.20,104456.68647787297,21
MEX,diet_asp,0.20,118576.22845973977,21
NGA,diet_asp,0.20,82468.1791420911,21
NZL,diet_asp,0.20,7483.311811296488,21
ROU,diet_asp,0.20,77194.69802307841,21
TUR,diet_asp,0.20,70940.68203882698,21
USA,diet_asp,0.20,432519.4562936746,21
ZAF,diet_asp,0.20,49180.383259728405,21
AUS,diet_asp,0.20,31108.02922027313,22
BGD,diet_asp,0.20,485704.0924366078,22
BGR,diet_asp,0.20,29023.91548940748,22
BRA,diet_asp,0.20,258927.75603114735,22
CAN,diet_asp,0.20,27080.02356840619,22
CHN,diet_asp,0.20,2363208.979925239,22
DEU,diet_asp,0.20,145994.24805142058,22
EGY,diet_asp,0.20,227994.18456641567,22
GBR,diet_asp,0.20,92466.1594960271,22
GLB,diet_asp,0.20,11008659.528587352,22
IND,diet_asp,0.20,3325279.70084446,22
ISR,diet_asp,0.20,3687.039322460601,22
JPN,diet_asp,0.20,114145.50242153324,22
MEX,diet_asp,0.20,131769.480087567,22
NGA,diet_asp,0.20,92029.22547471196,22
NZL,diet_asp,0.20,8230.491936243121,22
ROU,diet_asp,0.20,83678.43859649036,22
TUR,diet_asp,0.20,78389.88703256327,22
USA,diet_asp,0.20,476296.7300402273,22
ZAF,diet_asp,0.20,54462.554557822936,22
AUS,diet_asp,0.20,34083.17551221457,23
BGD,diet_asp,0.20,530029.1151006743,23
BGR,diet_asp,0.20,31239.60699149863,23
BRA,diet_asp,0.20,285195.4408173505,23
CAN,diet_asp,0.20,29779.059191173117,23
CHN,diet_asp,0.20,2597030.537923004,23
DEU,diet_asp,0.20,158900.00402982364,23
EGY,diet_asp,0.20,249833.83826927555,23
GBR,diet_asp,0.20,101023.1475618848,23
GLB,diet_asp,0.20,12100272.176665287,23
IND,diet_asp,0.20,3639824.887468779,23
ISR,diet_asp,0.20,4061.560837302216,23
JPN,diet_asp,0.20,124003.51695815196,23
MEX,diet_asp,0.20,145473.45985895008,23
NGA,diet_asp,0.20,102058.19064767248,23
NZL,diet_asp,0.20,8996.663450319294,23
ROU,diet_asp,0.20,90214.88035191174,23
TUR,diet_asp,0.20,86090.5840229072,23
USA,diet_asp,0.20,521048.6319180479,23
ZAF,diet_asp,0.20,59940.4580501664,23
AUS,diet_asp,0.20,37135.7107055087,24
BGD,diet_asp,0.20,575306.8053513585,24
BGR,diet_asp,0.20,33458.31897816659,24
BRA,diet_asp,0.20,312252.99886173016,24
CAN,diet_asp,0.20,32548.800184140884,24
CHN,diet_asp,0.20,2837069.1997094066,24
DEU,diet_asp,0.20,171996.81954007506,24
EGY,diet_asp,0.20,272265.36568126647,24
GBR,diet_asp,0.20,109768.45222297552,24
GLB,diet_asp,0.20,13223852.686250985,24
IND,diet_asp,0.20,3962394.2466602754,24
ISR,diet_asp,0.20,4449.12377950623,24
JPN,diet_asp,0.20,134011.02766096123,24
MEX,diet_asp,0.20,159656.78796245018,24
NGA,diet_asp,0.20,112542.05714769108,24
NZL,diet_asp,0.20,9779.984213523354,24
ROU,diet_asp,0.20,96790.3723929558,24
TUR,diet_asp,0.20,94025.7462474286,24
USA,diet_asp,0.20,566635.5254254506,24
ZAF,diet_asp,0.20,65605.18530135225,24
AUS,diet_asp,0.20,40259.66005000007,25
BGD,diet_asp,0.20,621437.1446762619,25
BGR,diet_asp,0.20,35675.70655530312,25
BRA,diet_asp,0.20,340028.6071335844,25
CAN,diet_asp,0.20,35381.52505452475,25
CHN,diet_asp,0.20,3082641.494558872,25
DEU,diet_asp,0.20,185246.51526552235,25
EGY,diet_asp,0.20,295227.39843776857,25
GBR,diet_asp,0.20,118681.418915571,25
GLB,diet_asp,0.20,14376833.86507104,25
IND,diet_asp,0.20,4292255.984773586,25
ISR,diet_asp,0.20,4849.247223002578,25
JPN,diet_asp,0.20,144149.9077941984,25
MEX,diet_asp,0.20,174287.95950979565,25
NGA,diet_asp,0.20,123466.49478039453,25
NZL,diet_asp,0.20,10578.721795179046,25
ROU,diet_asp,0.20,103391.8757618914,25
TUR,diet_asp,0.20,102178.16844455876,25
USA,diet_asp,0.20,612928.8207143942,25
ZAF,diet_asp,0.20,71447.98476718261,25
AUS,diet_asp,0.20,43449.39407688959,26
BGD,diet_asp,0.20,668319.3195222858,26
BGR,diet_asp,0.20,37887.66324295775,26
BRA,diet_asp,0.20,368451.0326600053,26
CAN,diet_asp,0.20,38269.94530381202,26
CHN,diet_asp,0.20,3333075.411799618,26
DEU,diet_asp,0.20,198613.44606551272,26
EGY,diet_asp,0.20,318654.2076673444,26
GBR,diet_asp,0.20,127742.056702585,26
GLB,diet_asp,0.20,15556691.816862144,26
IND,diet_asp,0.20,4628667.188017076,26
ISR,diet_asp,0.20,5261.477264218962,26
JPN,diet_asp,0.20,154403.0784842987,26
MEX,diet_asp,0.20,189335.17891402196,26
NGA,diet_asp,0.20,134815.61357829382,26
NZL,diet_asp,0.20,11391.2379750803,26
ROU,diet_asp,0.20,110006.69609678347,26
TUR,diet_asp,0.20,110530.26325238076,26
USA,diet_asp,0.20,659810.1376119513,26
ZAF,diet_asp,0.20,77460.02933189324,26
AUS,diet_asp,0.20,46699.56249038575,27
BGD,diet_asp,0.20,715850.3453569761,27
BGR,diet_asp,0.20,40090.24491260369,27
BRA,diet_asp,0.20,397449.3198045277,27
CAN,diet_asp,0.20,41207.194009032086,27
CHN,diet_asp,0.20,3587711.0048065963,27
DEU,diet_asp,0.20,212064.47180966943,27
EGY,diet_asp,0.20,342475.42116473394,27
GBR,diet_asp,0.20,136930.9436507453,27
GLB,diet_asp,0.20,16760926.149996296,27
IND,diet_asp,0.20,4970866.178370008,27
ISR,diet_asp,0.20,5685.371181605084,27
JPN,diet_asp,0.20,164754.0792153562,27
MEX,diet_asp,0.20,204766.21221097963,27
NGA,diet_asp,0.20,146571.73907364922,27
NZL,diet_asp,0.20,12215.973758742804,27
ROU,diet_asp,0.20,116622.30520137092,27
TUR,diet_asp,0.20,119063.89268365904,27
USA,diet_asp,0.20,707170.3161902963,27
ZAF,diet_asp,0.20,83632.1964079233,27
AUS,diet_asp,0.20,50005.02973629874,28
BGD,diet_asp,0.20,763924.0832503351,28
BGR,diet_asp,0.20,42279.61729944192,28
BRA,diet_asp,0.20,426952.5156997796,28
CAN,diet_asp,0.20,44186.803151698776,28
CHN,diet_asp,0.20,3845901.1842698953,28
DEU,diet_asp,0.20,225568.86952505703,28
EGY,diet_asp,0.20,366616.0473306885,28
GBR,diet_asp,0.20,146229.14933386096,28
GLB,diet_asp,0.20,17987041.62416436,28
IND,diet_asp,0.20,5318067.0681555895,28
ISR,diet_asp,0.20,6120.482509829715,28
JPN,diet_asp,0.20,175186.73250742446,28
MEX,diet_asp,0.20,220548.25820298228,28
NGA,diet_asp,0.20,158715.21470383956,28
NZL,diet_asp,0.20,13051.434622383884,28
ROU,diet_asp,0.20,123226.23514702624,28
TUR,diet_asp,0.20,127760.23764066528,28
USA,diet_asp,0.20,754908.3198598187,28
ZAF,diet_asp,0.20,89954.86742229098,28
AUS,diet_asp,0.20,53360.81220990815,29
BGD,diet_asp,0.20,812430.6349911374,29
BGR,diet_asp,0.20,44452.02276454618,29
BRA,diet_asp,0.20,456889.446850689,29
CAN,diet_asp,0.20,47202.67105572695,29
CHN,diet_asp,0.20,4107012.446300672,29
DEU,diet_asp,0.20,239098.1906252861,29
EGY,diet_asp,0.20,390996.7840477629,29
GBR,diet_asp,0.20,155618.16732353516,29
GLB,diet_asp,0.20,19232531.543267,29
IND,diet_asp,0.20,5669456.4619887415,29
