iso3,yr,cum_averted,gdd_var,factor
USA,14,8209.6,v34,Trans fat
ZAF,14,399.0,v34,Trans fat
AUS,15,917.8,v34,Trans fat
BGD,15,20199.2,v34,Trans fat
BGR,15,952.4,v34,Trans fat
BRA,15,4226.7,v34,Trans fat
CAN,15,319.9,v34,Trans fat
CHN,15,25996.3,v34,Trans fat
DEU,15,2970.8,v34,Trans fat
EGY,15,-668.0,v34,Trans fat
GBR,15,1471.9,v34,Trans fat
GLB,15,164768.9,v34,Trans fat
IND,15,43321.5,v34,Trans fat
ISR,15,23.2,v34,Trans fat
JPN,15,7472.2,v34,Trans fat
MEX,15,-399.7,v34,Trans fat
NGA,15,-391.3,v34,Trans fat
NZL,15,180.6,v34,Trans fat
ROU,15,208.2,v34,Trans fat
TUR,15,-520.8,v34,Trans fat
USA,15,9778.2,v34,Trans fat
ZAF,15,475.6,v34,Trans fat
AUS,16,1073.6,v34,Trans fat
BGD,16,23506.3,v34,Trans fat
BGR,16,1085.0,v34,Trans fat
BRA,16,4985.9,v34,Trans fat
CAN,16,377.0,v34,Trans fat
CHN,16,30575.4,v34,Trans fat
DEU,16,3442.6,v34,Trans fat
EGY,16,-778.2,v34,Trans fat
GBR,16,1711.6,v34,Trans fat
GLB,16,193481.3,v34,Trans fat
IND,16,50545.1,v34,Trans fat
ISR,16,27.3,v34,Trans fat
JPN,16,8635.5,v34,Trans fat
MEX,16,-472.3,v34,Trans fat
NGA,16,-463.0,v34,Trans fat
NZL,16,210.5,v34,Trans fat
ROU,16,237.2,v34,Trans fat
TUR,16,-608.8,v34,Trans fat
USA,16,11457.4,v34,Trans fat
ZAF,16,558.0,v34,Trans fat
AUS,17,1238.7,v34,Trans fat
BGD,17,26993.2,v34,Trans fat
BGR,17,1220.4,v34,Trans fat
BRA,17,5799.3,v34,Trans fat
CAN,17,438.0,v34,Trans fat
CHN,17,35458.4,v34,Trans fat
DEU,17,3938.5,v34,Trans fat
EGY,17,-894.9,v34,Trans fat
GBR,17,1964.3,v34,Trans fat
GLB,17,224094.8,v34,Trans fat
IND,17,58189.0,v34,Trans fat
ISR,17,31.7,v34,Trans fat
JPN,17,9848.2,v34,Trans fat
MEX,17,-550.4,v34,Trans fat
NGA,17,-540.5,v34,Trans fat
NZL,17,242.0,v34,Trans fat
ROU,17,267.0,v34,Trans fat
TUR,17,-702.3,v34,Trans fat
USA,17,13236.7,v34,Trans fat
ZAF,17,645.8,v34,Trans fat
AUS,18,1412.4,v34,Trans fat
BGD,18,30644.7,v34,Trans fat
BGR,18,1357.9,v34,Trans fat
BRA,18,6663.5,v34,Trans fat
CAN,18,502.7,v34,Trans fat
CHN,18,40622.9,v34,Trans fat
DEU,18,4455.9,v34,Trans fat
EGY,18,-1017.6,v34,Trans fat
GBR,18,2228.7,v34,Trans fat
GLB,18,256483.3,v34,Trans fat
IND,18,66221.3,v34,Trans fat
ISR,18,36.4,v34,Trans fat
JPN,18,11103.7,v34,Trans fat
MEX,18,-633.5,v34,Trans fat
NGA,18,-623.7,v34,Trans fat
NZL,18,275.1,v34,Trans fat
ROU,18,297.4,v34,Trans fat
TUR,18,-801.2,v34,Trans fat
USA,18,15105.9,v34,Trans fat
ZAF,18,738.8,v34,Trans fat
AUS,19,1594.2,v34,Trans fat
BGD,19,34447.6,v34,Trans fat
BGR,19,1497.0,v34,Trans fat
BRA,19,7575.2,v34,Trans fat
CAN,19,570.6,v34,Trans fat
CHN,19,46047.4,v34,Trans fat
DEU,19,4992.4,v34,Trans fat
EGY,19,-1146.1,v34,Trans fat
GBR,19,2503.9,v34,Trans fat
GLB,19,290527.4,v34,Trans fat
IND,19,74612.8,v34,Trans fat
ISR,19,41.3,v34,Trans fat
JPN,19,12396.6,v34,Trans fat
MEX,19,-721.6,v34,Trans fat
NGA,19,-712.5,v34,Trans fat
NZL,19,309.6,v34,Trans fat
ROU,19,328.4,v34,Trans fat
TUR,19,-905.0,v34,Trans fat
USA,19,17055.3,v34,Trans fat
ZAF,19,836.6,v34,Trans fat
AUS,20,1783.3,v34,Trans fat
BGD,20,38389.9,v34,Trans fat
BGR,20,1637.3,v34,Trans fat
BRA,20,8531.1,v34,Trans fat
CAN,20,641.6,v34,Trans fat
CHN,20,51711.0,v34,Trans fat
DEU,20,5545.7,v34,Trans fat
EGY,20,-1280.0,v34,Trans fat
GBR,20,2788.8,v34,Trans fat
GLB,20,326114.0,v34,Trans fat
IND,20,83337.0,v34,Trans fat
ISR,20,46.4,v34,Trans fat
JPN,20,13722.1,v34,Trans fat
MEX,20,-814.3,v34,Trans fat
NGA,20,-806.9,v34,Trans fat
NZL,20,345.4,v34,Trans fat
ROU,20,359.7,v34,Trans fat
TUR,20,-1013.5,v34,Trans fat
USA,20,19075.8,v34,Trans fat
ZAF,20,939.1,v34,Trans fat
AUS,21,1979.2,v34,Trans fat
BGD,21,42460.7,v34,Trans fat
BGR,21,1778.2,v34,Trans fat
BRA,21,9528.2,v34,Trans fat
CAN,21,715.4,v34,Trans fat
CHN,21,57593.6,v34,Trans fat
DEU,21,6113.7,v34,Trans fat
EGY,21,-1418.9,v34,Trans fat
GBR,21,3082.6,v34,Trans fat
GLB,21,363136.0,v34,Trans fat
IND,21,92368.7,v34,Trans fat
ISR,21,51.8,v34,Trans fat
JPN,21,15076.2,v34,Trans fat
MEX,21,-911.5,v34,Trans fat
NGA,21,-906.6,v34,Trans fat
NZL,21,382.3,v34,Trans fat
ROU,21,391.4,v34,Trans fat
TUR,21,-1126.4,v34,Trans fat
USA,21,21158.7,v34,Trans fat
ZAF,21,1046.0,v34,Trans fat
AUS,22,2181.5,v34,Trans fat
BGD,22,46650.1,v34,Trans fat
BGR,22,1919.5,v34,Trans fat
BRA,22,10563.3,v34,Trans fat
CAN,22,791.6,v34,Trans fat
CHN,22,63675.5,v34,Trans fat
DEU,22,6694.3,v34,Trans fat
EGY,22,-1562.4,v34,Trans fat
GBR,22,3384.5,v34,Trans fat
GLB,22,401491.2,v34,Trans fat
IND,22,101684.5,v34,Trans fat
ISR,22,57.4,v34,Trans fat
JPN,22,16455.5,v34,Trans fat
MEX,22,-1012.7,v34,Trans fat
NGA,22,-1011.6,v34,Trans fat
NZL,22,420.2,v34,Trans fat
ROU,22,423.3,v34,Trans fat
TUR,22,-1243.4,v34,Trans fat
USA,22,23296.2,v34,Trans fat
ZAF,22,1157.1,v34,Trans fat
AUS,23,2389.5,v34,Trans fat
BGD,23,50948.5,v34,Trans fat
BGR,23,2060.9,v34,Trans fat
BRA,23,11633.5,v34,Trans fat
CAN,23,870.2,v34,Trans fat
CHN,23,69937.2,v34,Trans fat
DEU,23,7285.6,v34,Trans fat
EGY,23,-1710.3,v34,Trans fat
GBR,23,3693.8,v34,Trans fat
GLB,23,441081.5,v34,Trans fat
IND,23,111261.4,v34,Trans fat
ISR,23,63.2,v34,Trans fat
JPN,23,17856.9,v34,Trans fat
MEX,23,-1117.9,v34,Trans fat
NGA,23,-1121.6,v34,Trans fat
NZL,23,459.1,v34,Trans fat
ROU,23,455.5,v34,Trans fat
TUR,23,-1364.3,v34,Trans fat
USA,23,25480.8,v34,Trans fat
ZAF,23,1272.1,v34,Trans fat
AUS,24,2603.0,v34,Trans fat
BGD,24,55346.7,v34,Trans fat
BGR,24,2202.1,v34,Trans fat
BRA,24,12735.8,v34,Trans fat
CAN,24,950.7,v34,Trans fat
CHN,24,76360.0,v34,Trans fat
DEU,24,7885.6,v34,Trans fat
EGY,24,-1862.1,v34,Trans fat
GBR,24,4009.5,v34,Trans fat
GLB,24,481812.2,v34,Trans fat
IND,24,121077.1,v34,Trans fat
ISR,24,69.2,v34,Trans fat
JPN,24,19277.8,v34,Trans fat
MEX,24,-1226.8,v34,Trans fat
NGA,24,-1236.7,v34,Trans fat
NZL,24,498.9,v34,Trans fat
ROU,24,487.7,v34,Trans fat
TUR,24,-1488.8,v34,Trans fat
USA,24,27705.9,v34,Trans fat
ZAF,24,1391.0,v34,Trans fat
AUS,25,2821.5,v34,Trans fat
BGD,25,59835.4,v34,Trans fat
BGR,25,2342.9,v34,Trans fat
BRA,25,13867.5,v34,Trans fat
CAN,25,1033.1,v34,Trans fat
CHN,25,82925.3,v34,Trans fat
DEU,25,8492.6,v34,Trans fat
EGY,25,-2017.4,v34,Trans fat
GBR,25,4331.1,v34,Trans fat
GLB,25,523590.6,v34,Trans fat
IND,25,131108.9,v34,Trans fat
ISR,25,75.4,v34,Trans fat
JPN,25,20715.6,v34,Trans fat
MEX,25,-1339.1,v34,Trans fat
NGA,25,-1356.6,v34,Trans fat
NZL,25,539.4,v34,Trans fat
ROU,25,520.0,v34,Trans fat
TUR,25,-1616.6,v34,Trans fat
USA,25,29965.2,v34,Trans fat
ZAF,25,1513.6,v34,Trans fat
AUS,26,3044.5,v34,Trans fat
BGD,26,64405.2,v34,Trans fat
BGR,26,2483.0,v34,Trans fat
BRA,26,15025.5,v34,Trans fat
CAN,26,1117.1,v34,Trans fat
CHN,26,89614.8,v34,Trans fat
DEU,26,9105.1,v34,Trans fat
EGY,26,-2175.8,v34,Trans fat
GBR,26,4657.9,v34,Trans fat
GLB,26,566326.0,v34,Trans fat
IND,26,141334.1,v34,Trans fat
ISR,26,81.8,v34,Trans fat
JPN,26,22168.1,v34,Trans fat
MEX,26,-1454.7,v34,Trans fat
NGA,26,-1481.1,v34,Trans fat
NZL,26,580.6,v34,Trans fat
ROU,26,552.4,v34,Trans fat
TUR,26,-1747.5,v34,Trans fat
USA,26,32253.1,v34,Trans fat
ZAF,26,1639.5,v34,Trans fat
AUS,27,3271.8,v34,Trans fat
BGD,27,69046.7,v34,Trans fat
BGR,27,2622.1,v34,Trans fat
BRA,27,16207.1,v34,Trans fat
CAN,27,1202.5,v34,Trans fat
CHN,27,96410.9,v34,Trans fat
DEU,27,9721.4,v34,Trans fat
EGY,27,-2336.8,v34,Trans fat
GBR,27,4989.1,v34,Trans fat
GLB,27,609928.4,v34,Trans fat
IND,27,151729.3,v34,Trans fat
ISR,27,88.4,v34,Trans fat
JPN,27,23633.0,v34,Trans fat
MEX,27,-1573.1,v34,Trans fat
NGA,27,-1610.0,v34,Trans fat
NZL,27,622.4,v34,Trans fat
ROU,27,584.7,v34,Trans fat
TUR,27,-1881.2,v34,Trans fat
USA,27,34564.1,v34,Trans fat
ZAF,27,1768.8,v34,Trans fat
AUS,28,3502.9,v34,Trans fat
BGD,28,73749.7,v34,Trans fat
BGR,28,2760.2,v34,Trans fat
BRA,28,17409.3,v34,Trans fat
CAN,28,1289.0,v34,Trans fat
CHN,28,103296.1,v34,Trans fat
DEU,28,10340.1,v34,Trans fat
EGY,28,-2499.9,v34,Trans fat
GBR,28,5324.2,v34,Trans fat
GLB,28,654307.9,v34,Trans fat
IND,28,162270.4,v34,Trans fat
ISR,28,95.1,v34,Trans fat
JPN,28,25108.2,v34,Trans fat
MEX,28,-1694.3,v34,Trans fat
NGA,28,-1743.2,v34,Trans fat
NZL,28,664.7,v34,Trans fat
ROU,28,616.9,v34,Trans fat
TUR,28,-2017.4,v34,Trans fat
USA,28,36893.5,v34,Trans fat
ZAF,28,1901.1,v34,Trans fat
AUS,29,3737.7,v34,Trans fat
BGD,29,78503.9,v34,Trans fat
BGR,29,2897.0,v34,Trans fat
BRA,29,18629.4,v34,Trans fat
CAN,29,1376.7,v34,Trans fat
CHN,29,110253.3,v34,Trans fat
DEU,29,10960.1,v34,Trans fat
EGY,29,-2664.7,v34,Trans fat
GBR,29,5662.4,v34,Trans fat
GLB,29,699374.0,v34,Trans fat
IND,29,172932.7,v34,Trans fat
ISR,29,102.0,v34,Trans fat
JPN,29,26591.5,v34,Trans fat
MEX,29,-1817.9,v34,Trans fat
NGA,29,-1880.4,v34,Trans fat
NZL,29,707.6,v34,Trans fat
ROU,29,648.9,v34,Trans fat
TUR,29,-2155.8,v34,Trans fat
USA,29,39236.8,v34,Trans fat
ZAF,29,2036.3,v34,Trans fat
AUS,30,3975.6,v34,Trans fat
BGD,30,83298.1,v34,Trans fat
BGR,30,3032.1,v34,Trans fat
BRA,30,19864.4,v34,Trans fat
CAN,30,1465.2,v34,Trans fat
CHN,30,117266.1,v34,Trans fat
DEU,30,11579.9,v34,Trans fat
EGY,30,-2830.4,v34,Trans fat
GBR,30,6003.3,v34,Trans fat
GLB,30,745035.4,v34,Trans fat
IND,30,183690.3,v34,Trans fat
ISR,30,109.1,v34,Trans fat
JPN,30,28080.7,v34,Trans fat
MEX,30,-1943.7,v34,Trans fat
NGA,30,-2021.3,v34,Trans fat
NZL,30,750.8,v34,Trans fat
ROU,30,680.8,v34,Trans fat
TUR,30,-2296.1,v34,Trans fat
USA,30,41589.7,v34,Trans fat
ZAF,30,2174.0,v34,Trans fat
AUS,1,0.0,v37,Sodium
BGD,1,0.0,v37,Sodium
BGR,1,0.0,v37,Sodium
BRA,1,0.0,v37,Sodium
CAN,1,0.0,v37,Sodium
CHN,1,0.0,v37,Sodium
DEU,1,0.0,v37,Sodium
EGY,1,0.0,v37,Sodium
GBR,1,0.0,v37,Sodium
GLB,1,0.0,v37,Sodium
IND,1,0.0,v37,Sodium
ISR,1,0.0,v37,Sodium
JPN,1,0.0,v37,Sodium
MEX,1,0.0,v37,Sodium
NZL,1,0.0,v37,Sodium
ROU,1,0.0,v37,Sodium
TUR,1,0.0,v37,Sodium
USA,1,0.0,v37,Sodium
ZAF,1,0.0,v37,Sodium
AUS,2,0.4,v37,Sodium
BGD,2,7.7,v37,Sodium
BGR,2,13.3,v37,Sodium
BRA,2,10.1,v37,Sodium
CAN,2,1.4,v37,Sodium
CHN,2,554.9,v37,Sodium
DEU,2,6.1,v37,Sodium
EGY,2,9.0,v37,Sodium
GBR,2,1.1,v37,Sodium
GLB,2,997.6,v37,Sodium
IND,2,109.0,v37,Sodium
ISR,2,0.2,v37,Sodium
JPN,2,15.2,v37,Sodium
MEX,2,3.3,v37,Sodium
NZL,2,0.1,v37,Sodium
ROU,2,41.0,v37,Sodium
TUR,2,5.5,v37,Sodium
USA,2,11.4,v37,Sodium
ZAF,2,0.1,v37,Sodium
AUS,3,1.3,v37,Sodium
BGD,3,25.3,v37,Sodium
BGR,3,42.6,v37,Sodium
BRA,3,35.5,v37,Sodium
CAN,3,4.8,v37,Sodium
CHN,3,1922.7,v37,Sodium
DEU,3,20.8,v37,Sodium
EGY,3,27.0,v37,Sodium
GBR,3,3.8,v37,Sodium
GLB,3,3434.8,v37,Sodium
IND,3,367.2,v37,Sodium
ISR,3,0.6,v37,Sodium
JPN,3,52.2,v37,Sodium
MEX,3,11.5,v37,Sodium
NZL,3,0.4,v37,Sodium
ROU,3,122.6,v37,Sodium
TUR,3,17.0,v37,Sodium
USA,3,39.2,v37,Sodium
ZAF,3,0.3,v37,Sodium
AUS,4,2.9,v37,Sodium
BGD,4,57.2,v37,Sodium
BGR,4,93.5,v37,Sodium
BRA,4,83.2,v37,Sodium
CAN,4,11.0,v37,Sodium
CHN,4,4479.7,v37,Sodium
DEU,4,47.9,v37,Sodium
EGY,4,58.2,v37,Sodium
GBR,4,8.6,v37,Sodium
GLB,4,7956.2,v37,Sodium
IND,4,839.3,v37,Sodium
ISR,4,1.5,v37,Sodium
JPN,4,119.7,v37,Sodium
MEX,4,27.2,v37,Sodium
NZL,4,0.9,v37,Sodium
ROU,4,259.0,v37,Sodium
TUR,4,36.9,v37,Sodium
USA,4,90.9,v37,Sodium
ZAF,4,0.7,v37,Sodium
AUS,5,5.6,v37,Sodium
BGD,5,108.7,v37,Sodium
BGR,5,173.3,v37,Sodium
BRA,5,162.9,v37,Sodium
CAN,5,21.5,v37,Sodium
CHN,5,8715.5,v37,Sodium
DEU,5,91.7,v37,Sodium
EGY,5,107.4,v37,Sodium
GBR,5,16.5,v37,Sodium
GLB,5,15390.9,v37,Sodium
IND,5,1608.1,v37,Sodium
ISR,5,2.8,v37,Sodium
JPN,5,228.8,v37,Sodium
MEX,5,53.5,v37,Sodium
NZL,5,1.8,v37,Sodium
ROU,5,467.0,v37,Sodium
TUR,5,68.3,v37,Sodium
USA,5,176.2,v37,Sodium
ZAF,5,1.2,v37,Sodium
AUS,6,9.7,v37,Sodium
BGD,6,186.0,v37,Sodium
BGR,6,289.4,v37,Sodium
BRA,6,285.1,v37,Sodium
CAN,6,37.5,v37,Sodium
CHN,6,15187.7,v37,Sodium
DEU,6,156.7,v37,Sodium
EGY,6,180.1,v37,Sodium
GBR,6,28.2,v37,Sodium
GLB,6,26667.3,v37,Sodium
IND,6,2764.0,v37,Sodium
ISR,6,4.9,v37,Sodium
JPN,6,390.7,v37,Sodium
MEX,6,94.3,v37,Sodium
NZL,6,3.1,v37,Sodium
ROU,6,762.6,v37,Sodium
TUR,6,114.4,v37,Sodium
USA,6,306.3,v37,Sodium
ZAF,6,2.1,v37,Sodium
AUS,7,15.6,v37,Sodium
BGD,7,294.6,v37,Sodium
BGR,7,447.1,v37,Sodium
BRA,7,460.5,v37,Sodium
CAN,7,60.4,v37,Sodium
CHN,7,24439.6,v37,Sodium
DEU,7,246.8,v37,Sodium
EGY,7,280.8,v37,Sodium
GBR,7,44.5,v37,Sodium
GLB,7,42670.4,v37,Sodium
IND,7,4388.7,v37,Sodium
ISR,7,7.9,v37,Sodium
JPN,7,615.4,v37,Sodium
MEX,7,153.1,v37,Sodium
NZL,7,4.9,v37,Sodium
ROU,7,1157.0,v37,Sodium
TUR,7,178.2,v37,Sodium
USA,7,491.8,v37,Sodium
ZAF,7,3.4,v37,Sodium
AUS,8,23.3,v37,Sodium
BGD,8,438.7,v37,Sodium
BGR,8,648.6,v37,Sodium
BRA,8,698.1,v37,Sodium
CAN,8,91.3,v37,Sodium
CHN,8,36914.9,v37,Sodium
DEU,8,364.6,v37,Sodium
EGY,8,412.7,v37,Sodium
GBR,8,66.0,v37,Sodium
GLB,8,64100.4,v37,Sodium
IND,8,6541.1,v37,Sodium
ISR,8,11.9,v37,Sodium
JPN,8,909.3,v37,Sodium
MEX,8,233.2,v37,Sodium
NZL,8,7.2,v37,Sodium
ROU,8,1653.7,v37,Sodium
TUR,8,261.5,v37,Sodium
USA,8,741.5,v37,Sodium
ZAF,8,5.1,v37,Sodium
AUS,9,33.3,v37,Sodium
BGD,9,620.4,v37,Sodium
BGR,9,892.5,v37,Sodium
BRA,9,1003.9,v37,Sodium
CAN,9,131.1,v37,Sodium
CHN,9,52904.1,v37,Sodium
DEU,9,511.3,v37,Sodium
EGY,9,577.1,v37,Sodium
GBR,9,92.9,v37,Sodium
GLB,9,91394.0,v37,Sodium
IND,9,9250.8,v37,Sodium
ISR,9,17.2,v37,Sodium
JPN,9,1274.4,v37,Sodium
MEX,9,336.7,v37,Sodium
NZL,9,10.3,v37,Sodium
ROU,9,2248.5,v37,Sodium
TUR,9,365.2,v37,Sodium
USA,9,1061.1,v37,Sodium
ZAF,9,7.2,v37,Sodium
AUS,10,45.3,v37,Sodium
BGD,10,840.2,v37,Sodium
BGR,10,1174.3,v37,Sodium
BRA,10,1381.3,v37,Sodium
CAN,10,180.1,v37,Sodium
CHN,10,72539.4,v37,Sodium
DEU,10,686.7,v37,Sodium
EGY,10,773.9,v37,Sodium
GBR,10,125.1,v37,Sodium
GLB,10,124726.2,v37,Sodium
IND,10,12520.6,v37,Sodium
ISR,10,23.6,v37,Sodium
JPN,10,1709.2,v37,Sodium
MEX,10,465.0,v37,Sodium
NZL,10,13.9,v37,Sodium
ROU,10,2932.0,v37,Sodium
TUR,10,489.2,v37,Sodium
USA,10,1453.1,v37,Sodium
ZAF,10,9.9,v37,Sodium
AUS,11,59.6,v37,Sodium
BGD,11,1096.9,v37,Sodium
BGR,11,1488.6,v37,Sodium
BRA,11,1831.3,v37,Sodium
CAN,11,238.3,v37,Sodium
CHN,11,95820.3,v37,Sodium
DEU,11,890.0,v37,Sodium
EGY,11,1001.8,v37,Sodium
GBR,11,162.4,v37,Sodium
GLB,11,164062.7,v37,Sodium
IND,11,16334.3,v37,Sodium
ISR,11,31.2,v37,Sodium
JPN,11,2209.5,v37,Sodium
MEX,11,618.4,v37,Sodium
NZL,11,18.2,v37,Sodium
ROU,11,3692.5,v37,Sodium
TUR,11,632.9,v37,Sodium
USA,11,1917.3,v37,Sodium
ZAF,11,12.9,v37,Sodium
AUS,12,75.8,v37,Sodium
BGD,12,1388.8,v37,Sodium
BGR,12,1829.4,v37,Sodium
BRA,12,2353.0,v37,Sodium
CAN,12,305.7,v37,Sodium
CHN,12,122652.0,v37,Sodium
DEU,12,1119.6,v37,Sodium
EGY,12,1259.4,v37,Sodium
GBR,12,204.6,v37,Sodium
GLB,12,209227.6,v37,Sodium
IND,12,20664.5,v37,Sodium
ISR,12,40.1,v37,Sodium
JPN,12,2769.4,v37,Sodium
MEX,12,797.0,v37,Sodium
NZL,12,23.0,v37,Sodium
ROU,12,4517.7,v37,Sodium
TUR,12,795.2,v37,Sodium
USA,12,2451.8,v37,Sodium
ZAF,12,16.4,v37,Sodium
AUS,13,94.0,v37,Sodium
BGD,13,1713.6,v37,Sodium
BGR,13,2191.1,v37,Sodium
BRA,13,2944.3,v37,Sodium
CAN,13,381.9,v37,Sodium
CHN,13,152880.4,v37,Sodium
DEU,13,1373.9,v37,Sodium
EGY,13,1544.6,v37,Sodium
GBR,13,251.2,v37,Sodium
GLB,13,259962.3,v37,Sodium
IND,13,25479.1,v37,Sodium
ISR,13,50.1,v37,Sodium
JPN,13,3382.5,v37,Sodium
MEX,13,1000.3,v37,Sodium
NZL,13,28.4,v37,Sodium
ROU,13,5396.0,v37,Sodium
TUR,13,975.1,v37,Sodium
USA,13,3053.0,v37,Sodium
ZAF,13,20.3,v37,Sodium
AUS,14,114.1,v37,Sodium
BGD,14,2069.0,v37,Sodium
BGR,14,2569.0,v37,Sodium
BRA,14,3602.7,v37,Sodium
CAN,14,466.4,v37,Sodium
CHN,14,186318.5,v37,Sodium
DEU,14,1651.1,v37,Sodium
EGY,14,1855.8,v37,Sodium
GBR,14,301.8,v37,Sodium
GLB,14,315967.9,v37,Sodium
IND,14,30745.4,v37,Sodium
ISR,14,61.2,v37,Sodium
JPN,14,4042.5,v37,Sodium
MEX,14,1227.4,v37,Sodium
NZL,14,34.3,v37,Sodium
ROU,14,6317.4,v37,Sodium
TUR,14,1171.5,v37,Sodium
USA,14,3716.9,v37,Sodium
ZAF,14,24.6,v37,Sodium
AUS,15,135.8,v37,Sodium
BGD,15,2452.8,v37,Sodium
BGR,15,2959.2,v37,Sodium
BRA,15,4325.0,v37,Sodium
CAN,15,558.8,v37,Sodium
CHN,15,222764.3,v37,Sodium
DEU,15,1949.5,v37,Sodium
EGY,15,2191.3,v37,Sodium
GBR,15,356.1,v37,Sodium
GLB,15,376933.0,v37,Sodium
IND,15,36432.0,v37,Sodium
ISR,15,73.4,v37,Sodium
JPN,15,4743.3,v37,Sodium
MEX,15,1477.7,v37,Sodium
NZL,15,40.6,v37,Sodium
ROU,15,7273.7,v37,Sodium
TUR,15,1383.5,v37,Sodium
USA,15,4438.9,v37,Sodium
ZAF,15,29.2,v37,Sodium
AUS,16,159.1,v37,Sodium
BGD,16,2863.0,v37,Sodium
BGR,16,3358.5,v37,Sodium
BRA,16,5108.0,v37,Sodium
CAN,16,658.7,v37,Sodium
CHN,16,262011.7,v37,Sodium
DEU,16,2267.3,v37,Sodium
EGY,16,2549.6,v37,Sodium
GBR,16,413.8,v37,Sodium
GLB,16,442549.1,v37,Sodium
IND,16,42510.2,v37,Sodium
ISR,16,86.6,v37,Sodium
JPN,16,5479.5,v37,Sodium
MEX,16,1750.2,v37,Sodium
NZL,16,47.4,v37,Sodium
ROU,16,8257.8,v37,Sodium
TUR,16,1610.0,v37,Sodium
USA,16,5214.2,v37,Sodium
ZAF,16,34.2,v37,Sodium
AUS,17,183.9,v37,Sodium
BGD,17,3297.6,v37,Sodium
BGR,17,3764.3,v37,Sodium
BRA,17,5948.4,v37,Sodium
CAN,17,765.4,v37,Sodium
CHN,17,303856.0,v37,Sodium
DEU,17,2602.8,v37,Sodium
EGY,17,2929.6,v37,Sodium
GBR,17,474.6,v37,Sodium
GLB,17,512519.2,v37,Sodium
IND,17,48954.2,v37,Sodium
ISR,17,100.8,v37,Sodium
JPN,17,6246.4,v37,Sodium
MEX,17,2044.0,v37,Sodium
NZL,17,54.6,v37,Sodium
ROU,17,9264.2,v37,Sodium
TUR,17,1850.2,v37,Sodium
USA,17,6038.1,v37,Sodium
ZAF,17,39.5,v37,Sodium
AUS,18,210.0,v37,Sodium
BGD,18,3755.0,v37,Sodium
BGR,18,4174.8,v37,Sodium
BRA,18,6843.1,v37,Sodium
CAN,18,878.4,v37,Sodium
CHN,18,348097.1,v37,Sodium
DEU,18,2954.5,v37,Sodium
EGY,18,3330.0,v37,Sodium
GBR,18,538.1,v37,Sodium
GLB,18,586561.0,v37,Sodium
IND,18,55740.6,v37,Sodium
ISR,18,115.8,v37,Sodium
JPN,18,7039.9,v37,Sodium
MEX,18,2358.3,v37,Sodium
NZL,18,62.2,v37,Sodium
ROU,18,10288.3,v37,Sodium
TUR,18,2103.4,v37,Sodium
USA,18,6906.1,v37,Sodium
ZAF,18,45.1,v37,Sodium
AUS,19,237.3,v37,Sodium
BGD,19,4233.7,v37,Sodium
BGR,19,4588.2,v37,Sodium
BRA,19,7788.9,v37,Sodium
CAN,19,997.4,v37,Sodium
CHN,19,394539.9,v37,Sodium
DEU,19,3320.6,v37,Sodium
EGY,19,3749.7,v37,Sodium
GBR,19,604.2,v37,Sodium
GLB,19,664407.6,v37,Sodium
IND,19,62848.4,v37,Sodium
ISR,19,131.8,v37,Sodium
JPN,19,7856.5,v37,Sodium
MEX,19,2692.2,v37,Sodium
NZL,19,70.0,v37,Sodium
ROU,19,11326.5,v37,Sodium
TUR,19,2368.8,v37,Sodium
USA,19,7813.6,v37,Sodium
ZAF,19,50.9,v37,Sodium
AUS,20,265.9,v37,Sodium
BGD,20,4732.4,v37,Sodium
BGR,20,5003.2,v37,Sodium
BRA,20,8782.7,v37,Sodium
CAN,20,1121.7,v37,Sodium
CHN,20,442995.0,v37,Sodium
DEU,20,3699.7,v37,Sodium
EGY,20,4187.8,v37,Sodium
GBR,20,672.7,v37,Sodium
GLB,20,745806.4,v37,Sodium
IND,20,70258.3,v37,Sodium
ISR,20,148.5,v37,Sodium
JPN,20,8693.3,v37,Sodium
MEX,20,3044.7,v37,Sodium
NZL,20,78.2,v37,Sodium
ROU,20,12375.8,v37,Sodium
TUR,20,2645.8,v37,Sodium
USA,20,8756.6,v37,Sodium
ZAF,20,57.1,v37,Sodium
AUS,21,295.5,v37,Sodium
BGD,21,5249.9,v37,Sodium
BGR,21,5419.0,v37,Sodium
BRA,21,9821.5,v37,Sodium
CAN,21,1251.0,v37,Sodium
CHN,21,493278.1,v37,Sodium
DEU,21,4090.2,v37,Sodium
EGY,21,4643.3,v37,Sodium
GBR,21,743.3,v37,Sodium
GLB,21,830518.1,v37,Sodium
IND,21,77952.4,v37,Sodium
ISR,21,166.0,v37,Sodium
JPN,21,9547.6,v37,Sodium
MEX,21,3414.9,v37,Sodium
NZL,21,86.6,v37,Sodium
ROU,21,13433.7,v37,Sodium
TUR,21,2933.7,v37,Sodium
USA,21,9731.0,v37,Sodium
ZAF,21,63.4,v37,Sodium
AUS,22,326.1,v37,Sodium
BGD,22,5785.0,v37,Sodium
BGR,22,5834.4,v37,Sodium
BRA,22,10902.3,v37,Sodium
CAN,22,1384.7,v37,Sodium
CHN,22,545209.4,v37,Sodium
DEU,22,4490.7,v37,Sodium
EGY,22,5115.2,v37,Sodium
GBR,22,815.8,v37,Sodium
GLB,22,918314.2,v37,Sodium
IND,22,85913.4,v37,Sodium
ISR,22,184.3,v37,Sodium
JPN,22,10417.3,v37,Sodium
