outcome,iso3,coverage,PAF_diet,share_reach,flow_available,pif_med_pop,pif_resid_pop,averted_med_raw,averted_med_samebase,spillover_nondiet,averted_resid_samebase,flow_ratio
IschStroke,NGA,0.5,0.09111719376501932,0.38241980298055067,True,0.032999999999999995,0.06699999999999998,0.36217094311643494,0.36217094311643494,0.0,0.7353167632970041,0.9470507026406644
IschStroke,NZL,0.05,0.07008509571715195,0.5172413793103449,True,0.0032999999999999995,0.006699999999999998,0.04708561736603849,0.04708561736603849,0.0,0.09559807162195691,0.09103219357434107
IschStroke,NZL,0.1,0.07008509571715195,0.5172413793103449,True,0.006599999999999999,0.013399999999999995,0.09417123473207697,0.09417123473207697,0.0,0.19119614324391382,0.18206438714868214
IschStroke,NZL,0.2,0.07008509571715195,0.5172413793103449,True,0.013199999999999998,0.02679999999999999,0.18834246946415395,0.18834246946415395,0.0,0.38239228648782764,0.3641287742973643
IschStroke,NZL,0.5,0.07008509571715195,0.5172413793103449,True,0.032999999999999995,0.06699999999999998,0.4708561736603849,0.4708561736603849,0.0,0.9559807162195691,0.9103219357434108
IschStroke,ROU,0.05,0.18459827589730987,0.901362218939767,True,0.0032999999999999995,0.006699999999999998,0.01787665666951167,0.01787665666951167,0.0,0.03629503020779641,0.019832933191430188
IschStroke,ROU,0.1,0.18459827589730987,0.901362218939767,True,0.006599999999999999,0.013399999999999995,0.03575331333902334,0.03575331333902334,0.0,0.07259006041559282,0.039665866382860376
IschStroke,ROU,0.2,0.18459827589730987,0.901362218939767,True,0.013199999999999998,0.02679999999999999,0.07150662667804668,0.07150662667804668,0.0,0.14518012083118564,0.07933173276572075
IschStroke,ROU,0.5,0.18459827589730987,0.901362218939767,True,0.032999999999999995,0.06699999999999998,0.17876656669511667,0.17876656669511667,0.0,0.3629503020779641,0.19832933191430185
IschStroke,TUR,0.05,0.06001202049190889,0.7718023255813954,True,0.0032999999999999995,0.006699999999999998,0.054988983422828125,0.054988983422828125,0.0,0.11164429967665102,0.07124749641225188
IschStroke,TUR,0.1,0.06001202049190889,0.7718023255813954,True,0.006599999999999999,0.013399999999999995,0.10997796684565625,0.10997796684565625,0.0,0.22328859935330203,0.14249499282450376
IschStroke,TUR,0.2,0.06001202049190889,0.7718023255813954,True,0.013199999999999998,0.02679999999999999,0.2199559336913125,0.2199559336913125,0.0,0.44657719870660406,0.2849899856490075
IschStroke,TUR,0.5,0.06001202049190889,0.7718023255813954,True,0.032999999999999995,0.06699999999999998,0.5498898342282812,0.5498898342282812,0.0,1.1164429967665102,0.7124749641225188
IschStroke,USA,0.05,0.09018049008616769,0.607018733576333,True,0.0032999999999999995,0.006699999999999998,0.036593280839867265,0.036593280839867265,0.0,0.0742954489779123,0.06028361039909428
IschStroke,USA,0.1,0.09018049008616769,0.607018733576333,True,0.006599999999999999,0.013399999999999995,0.07318656167973453,0.07318656167973453,0.0,0.1485908979558246,0.12056722079818856
IschStroke,USA,0.2,0.09018049008616769,0.607018733576333,True,0.013199999999999998,0.02679999999999999,0.14637312335946906,0.14637312335946906,0.0,0.2971817959116492,0.24113444159637712
IschStroke,USA,0.5,0.09018049008616769,0.607018733576333,True,0.032999999999999995,0.06699999999999998,0.3659328083986726,0.3659328083986726,0.0,0.742954489779123,0.6028361039909427
IschStroke,ZAF,0.05,0.10548284757994124,0.2231404958677686,True,0.0032999999999999995,0.006699999999999998,0.031284707188996404,0.031284707188996404,0.0,0.06351743580796237,0.14020183592105795
IschStroke,ZAF,0.1,0.10548284757994124,0.2231404958677686,True,0.006599999999999999,0.013399999999999995,0.06256941437799281,0.06256941437799281,0.0,0.12703487161592475,0.2804036718421159
IschStroke,ZAF,0.2,0.10548284757994124,0.2231404958677686,True,0.013199999999999998,0.02679999999999999,0.12513882875598561,0.12513882875598561,0.0,0.2540697432318495,0.5608073436842318
IschStroke,ZAF,0.5,0.10548284757994124,0.2231404958677686,True,0.032999999999999995,0.06699999999999998,0.312847071889964,0.2231404958677686,0.08970657602219542,0.6351743580796239,1.0
T2D,AUS,0.05,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.1,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.2,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,AUS,0.5,0.3485712936278227,0.9758211678832117,True,,,,0.9758211678832117,,,1.0
T2D,BGD,0.05,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.1,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.2,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGD,0.5,0.2882163243215705,0.9222828204129334,True,,,,0.9222828204129334,,,1.0
T2D,BGR,0.05,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.1,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.2,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BGR,0.5,0.2744078992724654,0.9705882352941176,True,,,,0.9705882352941176,,,1.0
T2D,BRA,0.05,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.1,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.2,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,BRA,0.5,0.22385244690066028,0.9703060480932718,True,,,,0.9703060480932718,,,1.0
T2D,CAN,0.05,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.1,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.2,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CAN,0.5,0.31280709849580535,0.9855380689068481,True,,,,0.9855380689068481,,,1.0
T2D,CHN,0.05,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,CHN,0.1,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
T2D,CHN,0.2,0.2115194099748796,0.9782961360731491,True,,,,0.9782961360731491,,,1.0
